epoch,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss
0,0.8085227608680725,0.8716878890991211,0.6339801549911499,0.7437675595283508,0.464952677488327,0.0,1.0,0.37671607732772827,0.0,1.2544492483139038
0,0.8115218281745911,0.8717162013053894,0.6350448727607727,0.7442871928215027,0.4619649052619934,0.8129289746284485,0.855555534362793,0.6936936974525452,0.7844036817550659,0.4569304883480072
1,0.8449757099151611,0.8987473845481873,0.7104527950286865,0.7938351035118103,0.38648083806037903,0.8199383020401001,0.8161764740943909,0.75,0.786697268486023,0.48063939809799194
2,0.8598331212997437,0.9090282917022705,0.7375496029853821,0.8124248385429382,0.35559046268463135,0.8136418461799622,0.7640918493270874,0.8243243098258972,0.7809633016586304,0.5279704928398132
3,0.8694282174110413,0.9168153405189514,0.7521892786026001,0.8236944675445557,0.33445438742637634,0.7937294840812683,0.7995169162750244,0.7454954981803894,0.7752293348312378,0.5802165269851685
4,0.8756811022758484,0.923677384853363,0.7653917074203491,0.8338505625724792,0.31623390316963196,0.8008177280426025,0.7853881120681763,0.7747747898101807,0.7775229215621948,0.5807117223739624
5,0.8829584121704102,0.9291516542434692,0.7763581871986389,0.8422248363494873,0.30074170231819153,0.7889539003372192,0.7816901206970215,0.75,0.7660550475120544,0.6070091128349304
6,0.889471173286438,0.9343847036361694,0.785381555557251,0.8495151996612549,0.28596022725105286,0.7880463600158691,0.7966101765632629,0.7409909963607788,0.771789014339447,0.655508816242218
7,0.8955040574073792,0.9369462728500366,0.7938193678855896,0.855187177658081,0.2728930413722992,0.7815788984298706,0.7829268574714661,0.7229729890823364,0.7568807601928711,0.6687584519386292
8,0.898581862449646,0.94194495677948,0.8002608418464661,0.861066997051239,0.2616666853427887,0.7968551516532898,0.7906458973884583,0.7995495200157166,0.7901375889778137,0.6982787847518921
9,0.9028227925300598,0.9455190896987915,0.8079533576965332,0.866902232170105,0.24996845424175262,0.7863859534263611,0.7716186046600342,0.7837837934494019,0.771789014339447,0.8027527928352356
10,0.9076753258705139,0.9487768411636353,0.8134898543357849,0.8714606165885925,0.24001653492450714,0.7846284508705139,0.7951807379722595,0.7432432174682617,0.771789014339447,0.838973343372345
11,0.9128388166427612,0.9531453251838684,0.8203306198120117,0.8772810101509094,0.2297866940498352,0.7908615469932556,0.7688984870910645,0.8018018007278442,0.7763761281967163,0.8173660635948181
12,0.9154893159866333,0.9549172520637512,0.8265325427055359,0.8814681768417358,0.2204495072364807,0.7816762328147888,0.7697516679763794,0.7680180072784424,0.7649082541465759,0.8664435148239136
13,0.9189683794975281,0.9568939208984375,0.8331336975097656,0.8859819769859314,0.2124747931957245,0.7815999984741211,0.7813211679458618,0.772522509098053,0.7740825414657593,0.9067315459251404
14,0.9219436049461365,0.9600976705551147,0.8370731472969055,0.8897088170051575,0.20485104620456696,0.7696282267570496,0.7516483664512634,0.7702702879905701,0.7534403800964355,0.9126027226448059
15,0.9240489602088928,0.9624782800674438,0.8398147225379944,0.892381489276886,0.19749332964420319,0.7696624994277954,0.766590416431427,0.7545045018196106,0.7580274939537048,0.9552744626998901
16,0.9282501935958862,0.9635816216468811,0.8430088758468628,0.8946532011032104,0.19169524312019348,0.7747668027877808,0.7790697813034058,0.7545045018196106,0.7660550475120544,0.9648335576057434
17,0.9288882613182068,0.9652958512306213,0.8484655022621155,0.8984543085098267,0.18498782813549042,0.769930899143219,0.7483870983123779,0.7837837934494019,0.7557339668273926,1.0751621723175049
18,0.9307478070259094,0.9658421874046326,0.851233720779419,0.9002212285995483,0.1801145076751709,0.7687442302703857,0.7783018946647644,0.7432432174682617,0.7614678740501404,1.025122046470642
19,0.9336634874343872,0.9680911898612976,0.8544012308120728,0.9030720591545105,0.17497137188911438,0.7827471494674683,0.7657266855239868,0.795045018196106,0.771789014339447,1.126662015914917
20,0.9364947080612183,0.9690963625907898,0.8563975691795349,0.9046608209609985,0.17064383625984192,0.7596983313560486,0.7373949289321899,0.7905405163764954,0.75,1.2108900547027588
21,0.934581458568573,0.9688157439231873,0.8583672642707825,0.9055813550949097,0.16665536165237427,0.7757483124732971,0.7645739912986755,0.7680180072784424,0.7614678740501404,1.1862738132476807
22,0.9389582276344299,0.9706553220748901,0.8610822558403015,0.9079867601394653,0.16236820816993713,0.7714411616325378,0.7822014093399048,0.7522522807121277,0.767201840877533,1.2253572940826416
23,0.940929114818573,0.9706252217292786,0.8628123998641968,0.9089073538780212,0.1604965180158615,0.7694125771522522,0.7636761665344238,0.7860360145568848,0.767201840877533,1.2407397031784058
24,0.9415155053138733,0.972576916217804,0.8656604886054993,0.9114463329315186,0.15564250946044922,0.7750825881958008,0.758849561214447,0.772522509098053,0.7591742873191833,1.243133783340454
25,0.9430057406425476,0.9719297289848328,0.8672575950622559,0.9119808673858643,0.15274500846862793,0.7630792856216431,0.752212405204773,0.7657657861709595,0.752293586730957,1.3459964990615845
26,0.9447780847549438,0.9726932048797607,0.8703984618186951,0.9140744209289551,0.14973869919776917,0.7780348062515259,0.7719298005104065,0.792792797088623,0.7752293348312378,1.3660473823547363
27,0.9456664323806763,0.9738520979881287,0.8694136142730713,0.9141338467597961,0.1481706202030182,0.7845231294631958,0.7712418437004089,0.7972972989082336,0.7763761281967163,1.3300200700759888
28,0.9459051489830017,0.973842203617096,0.8720487356185913,0.9155592322349548,0.14540505409240723,0.7643055319786072,0.758849561214447,0.772522509098053,0.7591742873191833,1.429852843284607
29,0.9469400644302368,0.9748960137367249,0.87345951795578,0.916865885257721,0.14249223470687866,0.7708911895751953,0.757709264755249,0.7747747898101807,0.7591742873191833,1.4120361804962158
30,0.9502832293510437,0.9759150743484497,0.8757752180099487,0.9186476469039917,0.13890181481838226,0.7700545787811279,0.7777777910232544,0.7567567825317383,0.7660550475120544,1.4284749031066895
31,0.9485461711883545,0.9759592413902283,0.8774255514144897,0.9195682406425476,0.1384383738040924,0.7763271331787109,0.7599118947982788,0.7770270109176636,0.7614678740501404,1.4706202745437622
32,0.9500576853752136,0.9763371348381042,0.877505362033844,0.9198057651519775,0.13687491416931152,0.7663919925689697,0.7566371560096741,0.7702702879905701,0.7568807601928711,1.5009557008743286
33,0.9509819149971008,0.9775187969207764,0.8796082139015198,0.9215578436851501,0.13370023667812347,0.7622479796409607,0.7611607313156128,0.7680180072784424,0.7591742873191833,1.528887152671814
34,0.9502878189086914,0.9764803051948547,0.8796614408493042,0.9210530519485474,0.13363075256347656,0.7645395994186401,0.7710280418395996,0.7432432174682617,0.7568807601928711,1.5191031694412231
35,0.9510217905044556,0.9780567288398743,0.8814980387687683,0.9228644967079163,0.13068461418151855,0.753017783164978,0.7412280440330505,0.7612612843513489,0.7431192398071289,1.5591624975204468
36,0.9526209831237793,0.9774438142776489,0.8812318444252014,0.9224041700363159,0.131725013256073,0.756898820400238,0.7494553327560425,0.7747747898101807,0.7534403800964355,1.551559567451477
37,0.953383207321167,0.9782102108001709,0.8830685019493103,0.9237999320030212,0.12795193493366241,0.7600482702255249,0.7538461685180664,0.772522509098053,0.7557339668273926,1.6664490699768066
